"Date of Download: 2023-12-18_15:03:45"
"Search Parameters: Data Level:all  Trait List:  Trial List:11539,11846  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Cassava mosaic disease severity|at harvesting|COMP:0000294","branching level counting|CO_334:0000079","cassava mosaic disease severity 1-month evaluation|CO_334:0000191","cassava mosaic disease severity 3-month evaluation|CO_334:0000192","cassava mosaic disease severity 6-month evaluation|CO_334:0000194","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","initial plant vigor assessment 1-5|CO_334:0000220","marketable root number counting|CO_334:0000169","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant stands harvested counting|CO_334:0000010","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","starch content percentage|CO_334:0000071","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992895","VF21-0084","","plot","6669924","202301DMEPR_tani_rep3_VF21-0084_212","3","3","212","12","17","test","","4","2","2","1","","115","","","3","","10","3","150","6","","7","8","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992902","VF21-0109","","plot","6669862","202301DMEPR_tani_rep3_VF21-0109_228","3","3","228","12","1","test","","","","","","","","0","","","","10","","","","","","0","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992905","VF21-0142","","plot","6669895","202301DMEPR_tani_rep3_VF21-0142_155","3","3","155","9","3","test","","1","2","1","1","","220","13.28125","8.5","5","","10","2","280","8","","8","10","8.98150925","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992907","VF21-0146","","plot","6669916","202301DMEPR_tani_rep3_VF21-0146_215","3","3","215","12","14","test","","1","0","1","1","","190","","","4","","10","2","190","6","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992908","VF21-0148","","plot","6670019","202301DMEPR_tani_rep3_VF21-0148_209","3","3","209","11","19","test","","1","0","1","1","","210","","","4","","10","2","210","7","","7","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992909","VF21-0149","","plot","6669942","202301DMEPR_tani_rep3_VF21-0149_158","3","3","158","9","6","test","","1","1","1","1","","205","","","5","","10","2","235","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992911","VF21-0172","","plot","6669970","202301DMEPR_tani_rep3_VF21-0172_218","3","3","218","12","11","test","","4","1","1","1","","175","","","5","","10","2","235","7","","7","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992914","VF21-0184","","plot","6669840","202301DMEPR_tani_rep3_VF21-0184_217","3","3","217","12","12","test","","1","2","1","1","","140","","","5","","10","4","215","8","","7","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992919","VF21-0197","","plot","6669991","202301DMEPR_tani_rep3_VF21-0197_208","3","3","208","11","18","test","","1","2","1","1","","135","","","4","","10","3","215","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992920","VF21-0200","","plot","6669920","202301DMEPR_tani_rep3_VF21-0200_200","3","3","200","11","10","test","","1","2","1","1","","125","","","5","","10","2","220","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992921","VF21-0202","","plot","6670052","202301DMEPR_tani_rep3_VF21-0202_222","3","3","222","12","7","test","","1","1","1","1","","300","","","5","","10","3","320","7","","8","7","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992923","VH21-0016","","plot","6669932","202301DMEPR_tani_rep3_VH21-0016_196","3","3","196","11","6","test","","1","1","1","1","","215","","","4","","10","2","260","5","","6","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992924","VH21-0019","","plot","6669877","202301DMEPR_tani_rep3_VH21-0019_194","3","3","194","11","4","test","","1","2","1","1","","90","","","4","","10","3","150","6","","6","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992928","VH21-0041","","plot","6669900","202301DMEPR_tani_rep3_VH21-0041_162","3","3","162","9","10","test","","1","2","1","1","","125","","","3","","10","3","190","6","","5","7","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992935","VH21-0061","","plot","6669828","202301DMEPR_tani_rep3_VH21-0061_185","3","3","185","10","6","test","","1","3","1","1","","30","","","5","","10","4","185","8","","6","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992939","VH21-0072","","plot","6669837","202301DMEPR_tani_rep3_VH21-0072_221","3","3","221","12","8","test","","1","1","1","1","","115","","","5","","10","2","180","8","","8","10","","","",""," (Operator: lizbethpino, Time: ), potential (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992950","VH21-0095","","plot","6669845","202301DMEPR_tani_rep3_VH21-0095_180","3","3","180","10","11","test","","1","0","1","1","","205","","","5","","10","2","205","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992951","VH21-0097","","plot","6669833","202301DMEPR_tani_rep3_VH21-0097_204","3","3","204","11","14","test","","1","2","1","1","","30","","","5","","10","5","285","7","","8","9","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992962","VH21-0127","","plot","6669911","202301DMEPR_tani_rep3_VH21-0127_202","3","3","202","11","12","test","","1","2","1","1","","50","","","5","","10","4","300","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992966","VH21-0172","","plot","6669997","202301DMEPR_tani_rep3_VH21-0172_183","3","3","183","10","8","test","","1","0","1","1","","270","3.90625","2.5","5","","10","2","270","7","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992971","VH21-0201","","plot","6670039","202301DMEPR_tani_rep3_VH21-0201_181","3","3","181","10","10","test","","1","2","1","1","","120","","","3","","10","4","210","7","","7","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992972","VH21-0203","","plot","6669899","202301DMEPR_tani_rep3_VH21-0203_195","3","3","195","11","5","test","","1","0","1","1","","85","","","3","","10","3","85","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992978","VH21-0371","","plot","6669848","202301DMEPR_tani_rep3_VH21-0371_214","3","3","214","12","15","test","","1","1","1","1","","25","","","4","","10","5","145","8","","7","9","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992980","VH21-0402","","plot","6670002","202301DMEPR_tani_rep3_VH21-0402_219","3","3","219","12","10","test","","1","1","1","1","","145","","","5","","10","3","185","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992982","VH21-0421","","plot","6669947","202301DMEPR_tani_rep3_VH21-0421_227","3","3","227","12","2","test","","1","0","1","2","","185","","","4","","10","2","185","7","","6","9","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992986","VH21-0427","","plot","6669934","202301DMEPR_tani_rep3_VH21-0427_156","3","3","156","9","4","test","","1","0","1","1","","160","4.6875","3","4","","10","3","160","7","","7","9","20.38391101","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992994","VH21-0439","","plot","6670047","202301DMEPR_tani_rep3_VH21-0439_170","3","3","170","9","18","test","","1","1","1","1","","170","","","5","","10","2","230","8","","8","10","","","",""," (Operator: lizbethpino, Time: ), potential (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4992999","VH21-0447","","plot","6669951","202301DMEPR_tani_rep3_VH21-0447_163","3","3","163","9","11","test","","1","1","1","1","","165","","","4","","10","3","180","8","","8","9","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993008","VH21-0477","","plot","6669949","202301DMEPR_tani_rep3_VH21-0477_174","3","3","174","10","17","test","","1","0","1","1","","170","","","3","","10","2","170","8","","7","10","20.52713684","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993013","VH21-0500","","plot","6669986","202301DMEPR_tani_rep3_VH21-0500_213","3","3","213","12","16","test","","1","0","1","1","","165","","","5","","10","1","165","6","","8","9","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993023","VH21-0529","","plot","6669955","202301DMEPR_tani_rep3_VH21-0529_224","3","3","224","12","5","test","","1","1","1","1","","20","","","2","","10","3","250","7","","8","8","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993029","VH21-0600","","plot","6670026","202301DMEPR_tani_rep3_VH21-0600_199","3","3","199","11","9","test","","1","2","1","1","","135","","","5","","10","2","215","7","","8","10","","","",""," (Operator: lizbethpino, Time: ), potential (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993032","VH21-0628","","plot","6669981","202301DMEPR_tani_rep3_VH21-0628_191","3","3","191","11","1","test","","1","1","1","1","","30","","","4","","10","4","135","0","","6","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993034","VH21-0681","","plot","6669889","202301DMEPR_tani_rep3_VH21-0681_192","3","3","192","11","2","test","","1","0","1","1","","260","","","5","","10","2","260","7","","7","9","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993038","VH21-0708","","plot","6670042","202301DMEPR_tani_rep3_VH21-0708_225","3","3","225","12","4","test","","1","1","1","1","","300","","","2","","10","1","340","8","","6","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993039","VH21-0729","","plot","6669884","202301DMEPR_tani_rep3_VH21-0729_190","3","3","190","10","1","test","","1","2","1","1","","150","","","5","","10","3","185","7","","7","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993040","VH21-0737","","plot","6669996","202301DMEPR_tani_rep3_VH21-0737_206","3","3","206","11","16","test","","1","2","1","1","","20","","","5","","10","5","230","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993045","VH21-0779","","plot","6669871","202301DMEPR_tani_rep3_VH21-0779_164","3","3","164","9","12","test","","1","2","1","1","","20","","","","","10","5","185","8","","8","9","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993055","VH21-1041","","plot","6669994","202301DMEPR_tani_rep3_VH21-1041_189","3","3","189","10","2","test","","1","1","1","1","","110","","","3","","10","2","185","8","","7","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993057","VH21-1081","","plot","6669931","202301DMEPR_tani_rep3_VH21-1081_211","3","3","211","12","18","test","","3","0","1","1","","225","","","4","","10","1","225","6","","7","8","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993059","VH21-1087","","plot","6669854","202301DMEPR_tani_rep3_VH21-1087_171","3","3","171","9","19","test","","1","1","1","1","","190","","","5","","10","2","230","8","","8","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993060","VH21-1088","","plot","6669873","202301DMEPR_tani_rep3_VH21-1088_223","3","3","223","12","6","test","","1","1","1","1","","230","","","4","","10","1","255","8","","6","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993062","VH21-1093","","plot","6669841","202301DMEPR_tani_rep3_VH21-1093_182","3","3","182","10","9","test","","1","1","1","1","","160","","","5","","10","4","215","8","","2","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993069","VH21-1140","","plot","6669941","202301DMEPR_tani_rep3_VH21-1140_198","3","3","198","11","8","test","","1","2","1","1","","100","","","4","","10","4","150","8","","7","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11539","202301DMEPR_tani","202301DMEPR_tani","RCBD","2","4","","no","no","2023-February-09","2023-December-08","467","Tay Ninh","4993071","VH21-1145","","plot","6669976","202301DMEPR_tani_rep3_VH21-1145_203","3","3","203","11","13","test","","1","0","1","1","","145","","","3","","10","2","145","7","","6","10","","","",""," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","2732020","CR24-16","","plot","6809743","202304DMPYT_dona_rep1_CR24-16_15","1","1","15","2","8","check","","1","0","1","1","1","270","15.9375","10.2","","45","10","2","270","7","1","4","10","24","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","723","IITA-TMS-IBA980581","98/0581,980581,Dixon,I980581,IBA980581,IITA-IBA980581,IITA-TMS-980581,TMS 98/0581,TMS-I980581","plot","6809716","202304DMPYT_dona_rep1_IBA980581_53","1","1","53","5","9","check","","1","0","","1","1","315","37.8125","24.2","","74","10","2","315","8","1","0","10","22.7","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","3661328","KM505","","plot","6809825","202304DMPYT_dona_rep1_KM505_44","1","1","44","4","1","test","","2","0","1","2","2","295","54.0625","34.6","","99","10","1","295","8","1","2","10","32","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","2451401","KU50","","plot","6809747","202304DMPYT_dona_rep1_KU50_27","1","1","27","3","5","test","","1","0","1","1","1","300","54.6875","35","","86","10","1","300","8","1","3","10","31","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","39671","TMEB419","GBAZEKOUTE,OBAMA,TME 419","plot","6809715","202304DMPYT_dona_rep1_TMEB419_10","1","1","10","1","10","check","","1","0","1","1","1","350","37.8125","24.2","","60","10","1","350","6","1","1","10","28.1","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992880","VF21-0005","","plot","6809680","202304DMPYT_dona_rep1_VF21-0005_16","1","1","16","2","7","test","","1","0","1","1","1","300","35.9375","23","","75","10","1","300","8","1","0","10","26.4","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992883","VF21-0015","","plot","6809826","202304DMPYT_dona_rep1_VF21-0015_20","1","1","20","2","3","test","","1","0","1","1","1","270","38.125","24.4","","66","10","1","270","8","1","1","10","25.7","3","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992884","VF21-0017","","plot","6809734","202304DMPYT_dona_rep1_VF21-0017_24","1","1","24","3","2","test","","1","3","1","1","1","160","36.5625","23.4","","71","10","2","280","7","1","0","10","29.4","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992890","VF21-0055","","plot","6809690","202304DMPYT_dona_rep1_VF21-0055_22","1","1","22","2","1","test","","1","2","1","1","1","250","57.1875","36.6","","90","10","1","300","8","2","4","10","28","2","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992894","VF21-0080","","plot","6809683","202304DMPYT_dona_rep1_VF21-0080_38","1","1","38","4","7","test","","1","4","1","1","1","150","3.75","2.4","","9","10","3","310","1","2","1","10","31.5","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992895","VF21-0084","","plot","6809731","202304DMPYT_dona_rep1_VF21-0084_36","1","1","36","4","9","test","","1","3","1","1","1","155","27.8125","17.8","","38","10","3","340","7","2","2","10","29","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992902","VF21-0109","","plot","6809771","202304DMPYT_dona_rep1_VF21-0109_42","1","1","42","4","3","test","","1","0","1","1","1","300","43.4375","27.8","","83","10","1","300","8","1","0","10","28.1","1","1","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992905","VF21-0142","","plot","6809722","202304DMPYT_dona_rep1_VF21-0142_29","1","1","29","3","7","test","","1","1","1","1","1","250","22.03125","14.1","","43","10","1","340","7","2","2","10","27","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992907","VF21-0146","","plot","6809694","202304DMPYT_dona_rep1_VF21-0146_46","1","1","46","5","2","test","","1","1","1","1","1","250","39.0625","25","","78","10","1","310","8","1","0","10","26.1","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992908","VF21-0148","","plot","6809748","202304DMPYT_dona_rep1_VF21-0148_41","1","1","41","4","4","test","","1","0","1","1","1","300","35.78125","22.9","","87","10","1","300","8","1","2","10","23.2","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992909","VF21-0149","","plot","6809774","202304DMPYT_dona_rep1_VF21-0149_26","1","1","26","3","4","test","","1","0","1","1","1","250","37.5","24","","73","10","1","300","8","1","4","10","24.6","1","2","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992911","VF21-0172","","plot","6809700","202304DMPYT_dona_rep1_VF21-0172_6","1","1","6","1","6","test","","1","3","1","1","1","225","25","16","","53","10","2","350","8","2","3","10","31","1","3","1"," (Operator: lizbethpino, Time: )"
"2023","174","CIAT","CIAT cassava breeding, Cali, Colombia","11846","202304DMPYT_dona","202304DMPYT_dona","RCBD","2","4","","no","no","2023-March-02","2023-December-08","472","Dong Nai","4992914","VF21-0184","","plot","6809671","202304DMPYT_dona_rep1_VF21-0184_21","1","1","21","2","2","test","","1","0","1","1","1","350","31.875","20.4","","60","10","1","350","6","1","2","10","23","2","3","1"," (Operator: lizbethpino, Time: )"
